CustomerID,Age,Gender,Income,Location,MaritalStatus,PolicyID,PolicyType,Premium,CoverageDetails,IssuanceDate,ExpiryDate,ClaimAmount,ClaimType,ClaimDate,InteractionType,InteractionDate,ResponseTime,RenewalStatus,RenewalDate,RenewalPremium
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,1007.99,Theft,2025-03-15,,2025-05-25,37,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,1035.27,Fire,2025-01-19,Website,2025-03-08,26,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,1035.27,Fire,2025-01-19,Call Center,2025-02-12,31,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,1035.27,Fire,2025-01-19,Call Center,2025-01-09,46,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,1035.27,Fire,2025-01-19,,2025-05-25,37,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,664.04,Fire,2025-07-02,Website,2025-03-08,26,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,664.04,Fire,2025-07-02,Call Center,2025-02-12,31,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,664.04,Fire,2025-07-02,Call Center,2025-01-09,46,Renewed,2025-07-05,967.051
1385,75,Male,,Elizabethport,Married,1385,Home,595.797,View full system pretty total. Raise threat south song success relationship.,2023-06-17,2024-09-21,664.04,Fire,2025-07-02,,2025-05-25,37,Renewed,2025-07-05,967.051
1386,79,Male,,Christinaville,Single,1386,Home,681.272,"Else single another black charge spring. Participant determine mother like although. Produce stock group address final ball.
Consumer describe wall yeah wife significant both lead.",2022-02-13,2022-01-22,-232.043,Theft,2025-02-18,Call Center,2025-06-03,6,Renewed,2025-05-05,929.169
1387,,,112234.0,East Jane,Single,1387,Life,433.707,Race authority board area everything school else enter. Exactly win save. Never book everybody send traditional watch doctor. Couple pay soldier audience read million.,2025-01-08,2021-12-06,1425.42,Theft,2025-04-14,Call Center,2025-02-08,43,Pending,2025-03-31,369.542
1387,,,112234.0,East Jane,Single,1387,Life,433.707,Race authority board area everything school else enter. Exactly win save. Never book everybody send traditional watch doctor. Couple pay soldier audience read million.,2025-01-08,2021-12-06,-364.599,Fire,2025-01-03,Call Center,2025-02-08,43,Pending,2025-03-31,369.542
1387,,,112234.0,East Jane,Single,1387,Life,433.707,Race authority board area everything school else enter. Exactly win save. Never book everybody send traditional watch doctor. Couple pay soldier audience read million.,2025-01-08,2021-12-06,1065.85,Fire,2025-04-01,Call Center,2025-02-08,43,Pending,2025-03-31,369.542
1388,44,Female,27368.4,Noahborough,Single,1388,Health,462.901,"Thus add way open strong exist. Consider factor account Congress. Training loss market production.
Him drive chance possible edge. Hot college begin pass over red nor kind.",2020-08-18,2022-03-28,672.315,Fire,2025-04-24,Mobile App,2025-07-26,31,Not Renewed,2025-01-01,103.778
1388,44,Female,27368.4,Noahborough,Single,1388,Health,462.901,"Thus add way open strong exist. Consider factor account Congress. Training loss market production.
Him drive chance possible edge. Hot college begin pass over red nor kind.",2020-08-18,2022-03-28,619.248,Accident,2025-03-30,Mobile App,2025-07-26,31,Not Renewed,2025-01-01,103.778
1388,44,Female,27368.4,Noahborough,Single,1388,Health,462.901,"Thus add way open strong exist. Consider factor account Congress. Training loss market production.
Him drive chance possible edge. Hot college begin pass over red nor kind.",2020-08-18,2022-03-28,1110.25,Theft,2025-07-05,Mobile App,2025-07-26,31,Not Renewed,2025-01-01,103.778
1389,,Female,61280.2,,Divorced,1389,Auto,729.057,Knowledge grow place. Property give protect bag. None company old foot show. Gun reality task nation majority low.,2020-05-03,2020-09-16,,,,,2025-04-29,39,,2025-02-17,639.282
1389,,Female,61280.2,,Divorced,1389,Auto,729.057,Knowledge grow place. Property give protect bag. None company old foot show. Gun reality task nation majority low.,2020-05-03,2020-09-16,,,,Mobile App,2025-06-26,42,,2025-02-17,639.282
1389,,Female,61280.2,,Divorced,1389,Auto,729.057,Knowledge grow place. Property give protect bag. None company old foot show. Gun reality task nation majority low.,2020-05-03,2020-09-16,,,,Call Center,2025-03-16,57,,2025-02-17,639.282
1389,,Female,61280.2,,Divorced,1389,Auto,729.057,Knowledge grow place. Property give protect bag. None company old foot show. Gun reality task nation majority low.,2020-05-03,2020-09-16,,,,Website,2025-07-12,1,,2025-02-17,639.282
1389,,Female,61280.2,,Divorced,1389,Auto,729.057,Knowledge grow place. Property give protect bag. None company old foot show. Gun reality task nation majority low.,2020-05-03,2020-09-16,,,,Call Center,2025-03-19,12,,2025-02-17,639.282
1390,27,Female,122952.0,Michaelside,Single,1390,Home,855.869,Visit total major recently Republican say. Begin population morning great laugh I attorney. Affect program policy always moment.,2025-05-21,2025-03-16,550.081,Theft,2025-04-23,Website,2025-03-11,26,Pending,2025-02-26,850.739
1390,27,Female,122952.0,Michaelside,Single,1390,Home,855.869,Visit total major recently Republican say. Begin population morning great laugh I attorney. Affect program policy always moment.,2025-05-21,2025-03-16,550.081,Theft,2025-04-23,,2025-06-17,54,Pending,2025-02-26,850.739
1390,27,Female,122952.0,Michaelside,Single,1390,Home,855.869,Visit total major recently Republican say. Begin population morning great laugh I attorney. Affect program policy always moment.,2025-05-21,2025-03-16,550.081,Theft,2025-04-23,Call Center,2025-01-29,24,Pending,2025-02-26,850.739
1390,27,Female,122952.0,Michaelside,Single,1390,Home,855.869,Visit total major recently Republican say. Begin population morning great laugh I attorney. Affect program policy always moment.,2025-05-21,2025-03-16,550.081,Theft,2025-04-23,Mobile App,2025-04-29,52,Pending,2025-02-26,850.739
1391,55,Female,73168.5,,,1391,Business,704.625,Campaign discuss professor. Including improve we level throughout great full. Customer evening join.,2025-03-17,2024-04-30,,,,,2025-06-18,1,Pending,2025-01-30,834.2
1391,55,Female,73168.5,,,1391,Business,704.625,Campaign discuss professor. Including improve we level throughout great full. Customer evening join.,2025-03-17,2024-04-30,,,,,2025-03-17,30,Pending,2025-01-30,834.2
1391,55,Female,73168.5,,,1391,Business,704.625,Campaign discuss professor. Including improve we level throughout great full. Customer evening join.,2025-03-17,2024-04-30,,,,Website,2025-04-23,46,Pending,2025-01-30,834.2
1391,55,Female,73168.5,,,1391,Business,704.625,Campaign discuss professor. Including improve we level throughout great full. Customer evening join.,2025-03-17,2024-04-30,,,,,2025-06-23,15,Pending,2025-01-30,834.2
1391,55,Female,73168.5,,,1391,Business,704.625,Campaign discuss professor. Including improve we level throughout great full. Customer evening join.,2025-03-17,2024-04-30,,,,Mobile App,2025-03-07,49,Pending,2025-01-30,834.2
1392,66,,95121.4,Nicoleshire,,1392,Health,440.014,"Show provide nature arrive north move least. Rich from beautiful can.
Stock mother raise say certain no support.",2022-09-21,2020-07-21,1314.45,Accident,2025-03-01,Mobile App,2025-01-06,46,Renewed,2025-07-21,969.781
1392,66,,95121.4,Nicoleshire,,1392,Health,440.014,"Show provide nature arrive north move least. Rich from beautiful can.
Stock mother raise say certain no support.",2022-09-21,2020-07-21,1314.45,Accident,2025-03-01,Website,2025-06-17,7,Renewed,2025-07-21,969.781
1392,66,,95121.4,Nicoleshire,,1392,Health,440.014,"Show provide nature arrive north move least. Rich from beautiful can.
Stock mother raise say certain no support.",2022-09-21,2020-07-21,965.255,Theft,2025-03-14,Mobile App,2025-01-06,46,Renewed,2025-07-21,969.781
1392,66,,95121.4,Nicoleshire,,1392,Health,440.014,"Show provide nature arrive north move least. Rich from beautiful can.
Stock mother raise say certain no support.",2022-09-21,2020-07-21,965.255,Theft,2025-03-14,Website,2025-06-17,7,Renewed,2025-07-21,969.781
1392,66,,95121.4,Nicoleshire,,1392,Health,440.014,"Show provide nature arrive north move least. Rich from beautiful can.
Stock mother raise say certain no support.",2022-09-21,2020-07-21,677.707,Fire,2025-01-13,Mobile App,2025-01-06,46,Renewed,2025-07-21,969.781
1392,66,,95121.4,Nicoleshire,,1392,Health,440.014,"Show provide nature arrive north move least. Rich from beautiful can.
Stock mother raise say certain no support.",2022-09-21,2020-07-21,677.707,Fire,2025-01-13,Website,2025-06-17,7,Renewed,2025-07-21,969.781
1393,62,Female,146858.0,Katherineside,Single,1393,Business,339.153,"Generation these response eat daughter pattern many.
Network foreign strategy. Instead activity Mrs there management probably car.",2022-02-18,2025-01-17,540.255,Health,2025-01-17,Website,2025-03-02,21,Renewed,2025-02-07,921.421
1393,62,Female,146858.0,Katherineside,Single,1393,Business,339.153,"Generation these response eat daughter pattern many.
Network foreign strategy. Instead activity Mrs there management probably car.",2022-02-18,2025-01-17,540.255,Health,2025-01-17,Call Center,2025-03-02,10,Renewed,2025-02-07,921.421
1393,62,Female,146858.0,Katherineside,Single,1393,Business,339.153,"Generation these response eat daughter pattern many.
Network foreign strategy. Instead activity Mrs there management probably car.",2022-02-18,2025-01-17,540.255,Health,2025-01-17,,2025-07-01,2,Renewed,2025-02-07,921.421
1394,64,,,Port Suzannefort,Married,1394,Business,897.145,"Sell once reflect. Easy piece factor teach majority sea.
Dark manager yet next wife test. Which discussion unit.
East respond likely soldier game history sport. Single force down.",2022-11-22,2020-07-10,1054.09,Health,2025-01-16,Website,2025-06-11,15,,2025-05-23,119.979
1394,64,,,Port Suzannefort,Married,1394,Business,897.145,"Sell once reflect. Easy piece factor teach majority sea.
Dark manager yet next wife test. Which discussion unit.
East respond likely soldier game history sport. Single force down.",2022-11-22,2020-07-10,1054.09,Health,2025-01-16,Website,2025-07-10,12,,2025-05-23,119.979
1394,64,,,Port Suzannefort,Married,1394,Business,897.145,"Sell once reflect. Easy piece factor teach majority sea.
Dark manager yet next wife test. Which discussion unit.
East respond likely soldier game history sport. Single force down.",2022-11-22,2020-07-10,1121.64,Theft,2025-06-26,Website,2025-06-11,15,,2025-05-23,119.979
1394,64,,,Port Suzannefort,Married,1394,Business,897.145,"Sell once reflect. Easy piece factor teach majority sea.
Dark manager yet next wife test. Which discussion unit.
East respond likely soldier game history sport. Single force down.",2022-11-22,2020-07-10,1121.64,Theft,2025-06-26,Website,2025-07-10,12,,2025-05-23,119.979
1395,55,Male,142928.0,Williamland,Married,1395,Auto,226.102,Travel between away field baby enough. Green which brother apply establish. Practice lead right often front friend worry.,2021-12-11,2021-10-17,707.252,Theft,2025-03-08,Mobile App,2025-03-05,30,,2025-01-29,596.333
1395,55,Male,142928.0,Williamland,Married,1395,Auto,226.102,Travel between away field baby enough. Green which brother apply establish. Practice lead right often front friend worry.,2021-12-11,2021-10-17,707.252,Theft,2025-03-08,Mobile App,2025-07-24,41,,2025-01-29,596.333
1395,55,Male,142928.0,Williamland,Married,1395,Auto,226.102,Travel between away field baby enough. Green which brother apply establish. Practice lead right often front friend worry.,2021-12-11,2021-10-17,707.252,Theft,2025-03-08,,2025-02-04,53,,2025-01-29,596.333
1395,55,Male,142928.0,Williamland,Married,1395,Auto,226.102,Travel between away field baby enough. Green which brother apply establish. Practice lead right often front friend worry.,2021-12-11,2021-10-17,707.252,Theft,2025-03-08,,2025-03-01,7,,2025-01-29,596.333
1395,55,Male,142928.0,Williamland,Married,1395,Auto,226.102,Travel between away field baby enough. Green which brother apply establish. Practice lead right often front friend worry.,2021-12-11,2021-10-17,707.252,Theft,2025-03-08,Website,2025-06-23,38,,2025-01-29,596.333
1396,,Female,,Lake Alexandria,Single,1396,Auto,668.582,Show agreement former. Stock bit inside western your newspaper. Foot detail recent travel reality off. Security point lay have ok plant.,2021-09-10,2023-10-24,808.828,Health,2025-03-11,Mobile App,2025-02-24,26,Renewed,2025-04-01,316.523
1396,,Female,,Lake Alexandria,Single,1396,Auto,668.582,Show agreement former. Stock bit inside western your newspaper. Foot detail recent travel reality off. Security point lay have ok plant.,2021-09-10,2023-10-24,808.828,Health,2025-03-11,Website,2025-01-29,2,Renewed,2025-04-01,316.523
1396,,Female,,Lake Alexandria,Single,1396,Auto,668.582,Show agreement former. Stock bit inside western your newspaper. Foot detail recent travel reality off. Security point lay have ok plant.,2021-09-10,2023-10-24,808.828,Health,2025-03-11,,2025-04-09,,Renewed,2025-04-01,316.523
1396,,Female,,Lake Alexandria,Single,1396,Auto,668.582,Show agreement former. Stock bit inside western your newspaper. Foot detail recent travel reality off. Security point lay have ok plant.,2021-09-10,2023-10-24,808.828,Health,2025-03-11,Call Center,2025-04-25,30,Renewed,2025-04-01,316.523
1397,,,30377.6,Barnesville,Single,1397,Home,782.599,"Big former data wife make church west.
Ever film type man skill result spend. They voice event up doctor which particularly. Important someone product account never various find case.",2024-06-08,2022-02-24,979.849,Accident,2025-04-12,Website,2025-03-28,34,Pending,2025-05-04,442.847
1397,,,30377.6,Barnesville,Single,1397,Home,782.599,"Big former data wife make church west.
Ever film type man skill result spend. They voice event up doctor which particularly. Important someone product account never various find case.",2024-06-08,2022-02-24,979.849,Accident,2025-04-12,Mobile App,2025-06-17,47,Pending,2025-05-04,442.847
1397,,,30377.6,Barnesville,Single,1397,Home,782.599,"Big former data wife make church west.
Ever film type man skill result spend. They voice event up doctor which particularly. Important someone product account never various find case.",2024-06-08,2022-02-24,979.849,Accident,2025-04-12,Call Center,2025-01-04,36,Pending,2025-05-04,442.847
1397,,,30377.6,Barnesville,Single,1397,Home,782.599,"Big former data wife make church west.
Ever film type man skill result spend. They voice event up doctor which particularly. Important someone product account never various find case.",2024-06-08,2022-02-24,979.849,Accident,2025-04-12,Mobile App,2025-01-28,18,Pending,2025-05-04,442.847
1397,,,30377.6,Barnesville,Single,1397,Home,782.599,"Big former data wife make church west.
Ever film type man skill result spend. They voice event up doctor which particularly. Important someone product account never various find case.",2024-06-08,2022-02-24,979.849,Accident,2025-04-12,Call Center,2025-04-17,37,Pending,2025-05-04,442.847
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,741.029,Fire,2025-04-14,Call Center,2025-05-18,41,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,741.029,Fire,2025-04-14,Call Center,2025-03-05,45,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,741.029,Fire,2025-04-14,Call Center,2025-05-17,52,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,741.029,Fire,2025-04-14,Mobile App,2025-05-04,34,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,741.029,Fire,2025-04-14,Website,2025-01-11,28,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,1434.57,Accident,2025-06-28,Call Center,2025-05-18,41,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,1434.57,Accident,2025-06-28,Call Center,2025-03-05,45,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,1434.57,Accident,2025-06-28,Call Center,2025-05-17,52,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,1434.57,Accident,2025-06-28,Mobile App,2025-05-04,34,Pending,2025-03-13,473.79
1398,,,,South Johnport,Single,1398,Health,815.001,"Money brother discover own. Administration section could politics throughout bad.
Serve find discover call. Wish friend carry management lose. Fall whose common development send board young rate.",2020-10-11,2021-06-25,1434.57,Accident,2025-06-28,Website,2025-01-11,28,Pending,2025-03-13,473.79
1399,,Male,98778.6,Valeriemouth,Single,1399,Home,289.732,"Character physical simple create land. Piece animal wind.
Standard coach your talk trade traditional. Large purpose enjoy west bank show. Group able summer once.",2021-10-10,2025-03-18,1117.31,Accident,2025-03-15,Mobile App,2025-06-08,26,Not Renewed,2025-04-13,534.826
1399,,Male,98778.6,Valeriemouth,Single,1399,Home,289.732,"Character physical simple create land. Piece animal wind.
Standard coach your talk trade traditional. Large purpose enjoy west bank show. Group able summer once.",2021-10-10,2025-03-18,1117.31,Accident,2025-03-15,Call Center,2025-07-13,42,Not Renewed,2025-04-13,534.826
1399,,Male,98778.6,Valeriemouth,Single,1399,Home,289.732,"Character physical simple create land. Piece animal wind.
Standard coach your talk trade traditional. Large purpose enjoy west bank show. Group able summer once.",2021-10-10,2025-03-18,741.957,Theft,2025-03-20,Mobile App,2025-06-08,26,Not Renewed,2025-04-13,534.826
1399,,Male,98778.6,Valeriemouth,Single,1399,Home,289.732,"Character physical simple create land. Piece animal wind.
Standard coach your talk trade traditional. Large purpose enjoy west bank show. Group able summer once.",2021-10-10,2025-03-18,741.957,Theft,2025-03-20,Call Center,2025-07-13,42,Not Renewed,2025-04-13,534.826
1399,,Male,98778.6,Valeriemouth,Single,1399,Home,289.732,"Character physical simple create land. Piece animal wind.
Standard coach your talk trade traditional. Large purpose enjoy west bank show. Group able summer once.",2021-10-10,2025-03-18,648.248,Health,2025-01-14,Mobile App,2025-06-08,26,Not Renewed,2025-04-13,534.826
1399,,Male,98778.6,Valeriemouth,Single,1399,Home,289.732,"Character physical simple create land. Piece animal wind.
Standard coach your talk trade traditional. Large purpose enjoy west bank show. Group able summer once.",2021-10-10,2025-03-18,648.248,Health,2025-01-14,Call Center,2025-07-13,42,Not Renewed,2025-04-13,534.826
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,1178.8,Health,2025-05-12,Mobile App,2025-07-26,38,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,1178.8,Health,2025-05-12,Call Center,2025-05-05,,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,1178.8,Health,2025-05-12,,2025-05-21,47,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,1033.69,Theft,2025-02-18,Mobile App,2025-07-26,38,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,1033.69,Theft,2025-02-18,Call Center,2025-05-05,,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,1033.69,Theft,2025-02-18,,2025-05-21,47,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,736.043,Theft,2025-05-04,Mobile App,2025-07-26,38,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,736.043,Theft,2025-05-04,Call Center,2025-05-05,,,2025-01-05,544.835
1400,63,,148314.0,Port Jason,Single,1400,Life,498.979,"Effort seem attack consumer administration.
Health ground kitchen last cultural I watch. Watch company let above success.
Drop born two beyond notice recent new. From feel drug rather hard.",2023-10-30,2024-12-06,736.043,Theft,2025-05-04,,2025-05-21,47,,2025-01-05,544.835
1401,64,,,Smithtown,Married,1401,Home,883.158,"Computer myself late its east we save stop. Summer heart stuff term.
Letter indicate stay front son assume. Avoid audience draw. Effort Democrat city worry project upon collection story.",2022-12-30,2022-09-12,1309.01,Theft,2025-04-04,,2025-02-27,3,Pending,2025-06-25,335.623
1401,64,,,Smithtown,Married,1401,Home,883.158,"Computer myself late its east we save stop. Summer heart stuff term.
Letter indicate stay front son assume. Avoid audience draw. Effort Democrat city worry project upon collection story.",2022-12-30,2022-09-12,1309.01,Theft,2025-04-04,Call Center,2025-01-26,19,Pending,2025-06-25,335.623
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1156.82,Accident,2025-03-14,Website,2025-03-24,31,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1156.82,Accident,2025-03-14,,2025-05-13,12,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1156.82,Accident,2025-03-14,Website,2025-04-05,,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1156.82,Accident,2025-03-14,Mobile App,2025-02-06,26,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1156.82,Accident,2025-03-14,,2025-06-08,,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1117.67,Health,2025-03-10,Website,2025-03-24,31,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1117.67,Health,2025-03-10,,2025-05-13,12,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1117.67,Health,2025-03-10,Website,2025-04-05,,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1117.67,Health,2025-03-10,Mobile App,2025-02-06,26,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1117.67,Health,2025-03-10,,2025-06-08,,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1387.71,Fire,2025-02-11,Website,2025-03-24,31,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1387.71,Fire,2025-02-11,,2025-05-13,12,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1387.71,Fire,2025-02-11,Website,2025-04-05,,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1387.71,Fire,2025-02-11,Mobile App,2025-02-06,26,Not Renewed,2025-07-26,733.297
1402,79,Female,53432.4,Theodoreview,Divorced,1402,Business,859.417,"Put order film technology manage over couple. Prevent citizen find direction.
Mouth chair quality hotel business of. Word head rather out middle fish.
If whom this use.",2021-03-02,2024-09-20,1387.71,Fire,2025-02-11,,2025-06-08,,Not Renewed,2025-07-26,733.297
1403,60,Female,97414.3,Clarkberg,Married,1403,Life,345.834,"However above war pressure responsibility special.
Ever father of.
Give century sometimes letter. Director field camera.",2023-12-06,2025-04-25,1282.51,Accident,2025-06-16,Website,2025-06-10,7,Not Renewed,2025-07-02,786.862
1403,60,Female,97414.3,Clarkberg,Married,1403,Life,345.834,"However above war pressure responsibility special.
Ever father of.
Give century sometimes letter. Director field camera.",2023-12-06,2025-04-25,1282.51,Accident,2025-06-16,,2025-03-18,59,Not Renewed,2025-07-02,786.862
1403,60,Female,97414.3,Clarkberg,Married,1403,Life,345.834,"However above war pressure responsibility special.
Ever father of.
Give century sometimes letter. Director field camera.",2023-12-06,2025-04-25,1282.51,Accident,2025-06-16,Call Center,2025-06-17,36,Not Renewed,2025-07-02,786.862
1403,60,Female,97414.3,Clarkberg,Married,1403,Life,345.834,"However above war pressure responsibility special.
Ever father of.
Give century sometimes letter. Director field camera.",2023-12-06,2025-04-25,1282.51,Accident,2025-06-16,,2025-01-12,15,Not Renewed,2025-07-02,786.862
